symbol,exchange,date,underlying_price,option_symbol,expiration,strike,call_put,style,ask,bid,mean_price,volume,open_interest,iv,iv_raw,delta,gamma,vega,theta,rho,oi_2,option_id,trade_date_fetch
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00689000,2026-01-30,689.0,P,A,8.56,8.54,8.55,0,687.72,0.1202,0.1202,-0.496602,0.019244,0.715469,-0.144467,-0.183146,402,610,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00689000,2026-02-06,689.0,C,A,10.89,10.86,10.875,0,687.72,0.127962,0.127962,0.522274,0.015287,0.811097,-0.197636,0.305362,251,288,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00689000,2026-02-27,689.0,P,A,12.68,12.63,12.655001,0,687.72,0.129295,0.129295,-0.478314,0.01248,1.036162,-0.100445,-0.365445,32,150,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00689000,2026-02-13,689.0,P,A,10.83,10.78,10.805,0,687.72,0.125781,0.125781,-0.485641,0.014848,0.891147,-0.1171,-0.275952,73,10,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00689000,2026-02-27,689.0,C,A,15.28,15.25,15.264999,0,687.72,0.134371,0.134371,0.537622,0.011279,1.040822,-0.167951,0.514707,74,375,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00689000,2026-01-30,689.0,C,A,9.15,9.14,9.145,0,687.72,0.124093,0.124093,0.514914,0.017849,0.717533,-0.213221,0.236282,505,815,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00689000,2026-02-20,689.0,P,A,11.61,11.56,11.585,0,687.72,0.125805,0.125805,-0.481759,0.013734,0.966384,-0.10595,-0.320211,227,331,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00689000,2026-02-13,689.0,C,A,12.48,12.45,12.465,0,687.72,0.130903,0.130903,0.528171,0.013523,0.894588,-0.185823,0.374794,173,275,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00686000,2026-02-06,686.0,C,A,12.82,12.67,12.745,0,687.72,0.13152,0.13152,0.56649,0.014689,0.801054,-0.202988,0.330382,65,216,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00686000,2026-02-27,686.0,P,A,11.58,11.54,11.559999,0,687.72,0.13256,0.13256,-0.442167,0.011951,1.028828,-0.103978,-0.347684,22,346,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00686000,2026-01-30,686.0,C,A,11.06,10.94,11.0,0,687.72,0.127949,0.127949,0.56654,0.017082,0.708023,-0.219749,0.25933,1107,1732,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00686000,2026-02-13,686.0,C,A,14.48,14.28,14.379999,0,687.72,0.134604,0.134604,0.56714,0.012997,0.884094,-0.190789,0.401383,18,126,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00686000,2026-02-13,686.0,P,A,9.7,9.66,9.68,0,687.72,0.129287,0.129287,-0.442656,0.014175,0.884397,-0.121537,-0.259437,20,66,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00686000,2026-02-06,686.0,P,A,8.64,8.6,8.620001,0,687.72,0.127293,0.127293,-0.442351,0.015823,0.801956,-0.134242,-0.214517,363,224,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00686000,2026-02-27,686.0,C,A,17.27,17.07,17.17,0,687.72,0.137393,0.137393,0.570188,0.010908,1.029252,-0.171501,0.544462,24,503,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00686000,2026-02-20,686.0,P,A,10.5,10.46,10.48,0,687.72,0.129207,0.129207,-0.442023,0.01312,0.959234,-0.109916,-0.302852,2260,1280,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00686000,2026-02-20,686.0,C,A,15.69,15.5,15.594999,0,687.72,0.133825,0.133825,0.569423,0.012025,0.959205,-0.177757,0.473874,96,1352,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00686000,2026-01-30,686.0,P,A,7.42,7.41,7.415,0,687.72,0.124504,0.124504,-0.441105,0.01821,0.709548,-0.151219,-0.168518,306,958,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00690000,2026-02-13,690.0,C,A,11.88,11.84,11.860001,0,687.72,0.129758,0.129758,0.514648,0.013667,0.89622,-0.183897,0.365504,55,260,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00690000,2026-02-20,690.0,P,A,12.02,11.96,11.99,0,687.72,0.124816,0.124816,-0.495621,0.013913,0.96812,-0.104539,-0.325576,1363,5365,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00690000,2026-02-06,690.0,P,A,10.19,10.16,10.174999,0,687.72,0.122479,0.122479,-0.507271,0.016844,0.809548,-0.127136,-0.234477,334,427,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00690000,2026-02-20,690.0,C,A,13.09,13.07,13.08,0,687.72,0.129513,0.129513,0.521022,0.012599,0.972637,-0.172023,0.435094,1264,10669,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00690000,2026-02-06,690.0,C,A,10.28,10.26,10.27,0,687.72,0.126644,0.126644,0.506931,0.015468,0.812241,-0.195179,0.296641,866,1095,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00690000,2026-02-27,690.0,C,A,14.64,14.62,14.63,0,687.72,0.133161,0.133161,0.526413,0.011407,1.043182,-0.166342,0.504436,262,1040,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00690000,2026-01-30,690.0,P,A,8.98,8.96,8.969999,0,687.72,0.118921,0.118921,-0.516181,0.019528,0.711728,-0.141838,-0.187162,877,10980,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00690000,2026-02-27,690.0,P,A,13.08,13.02,13.05,0,687.72,0.128286,0.128286,-0.490892,0.012641,1.038141,-0.099138,-0.37107,150,945,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00690000,2026-02-13,690.0,P,A,11.24,11.18,11.21,0,687.72,0.12469,0.12469,-0.500665,0.015051,0.89267,-0.115417,-0.280915,48,25,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00685000,2026-02-20,685.0,C,A,16.34,16.2,16.27,0,687.72,0.135092,0.135092,0.580874,0.011846,0.953907,-0.179032,0.482948,601,7425,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00690000,2026-01-30,690.0,C,A,8.56,8.55,8.555,0,687.72,0.122725,0.122725,0.496926,0.01806,0.718013,-0.210176,0.228213,2092,6407,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00685000,2026-02-27,685.0,P,A,11.24,11.19,11.215,0,687.72,0.133659,0.133659,-0.430645,0.01177,1.026157,-0.104988,-0.341298,331,1031,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00685000,2026-01-30,685.0,C,A,11.74,11.62,11.68,0,687.72,0.129651,0.129651,0.582701,0.016728,0.70255,-0.221802,0.266476,1634,5503,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00685000,2026-02-27,685.0,C,A,17.92,17.76,17.84,0,687.72,0.138545,0.138545,0.580609,0.010763,1.024059,-0.172601,0.553895,200,1309,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00685000,2026-02-20,685.0,P,A,10.15,10.12,10.135,0,687.72,0.130384,0.130384,-0.42941,0.012906,0.956534,-0.111079,-0.296574,4376,18072,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00685000,2026-02-06,685.0,C,A,13.46,13.34,13.4,0,687.72,0.132755,0.132755,0.580574,0.014456,0.795738,-0.204351,0.338299,203,903,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00685000,2026-02-13,685.0,P,A,9.36,9.31,9.335,0,687.72,0.130578,0.130578,-0.429054,0.013932,0.881914,-0.122919,-0.253308,1171,108,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00685000,2026-02-13,685.0,C,A,15.12,14.96,15.04,0,687.72,0.135809,0.135809,0.579592,0.012806,0.878917,-0.192057,0.409828,47,287,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00685000,2026-02-06,685.0,P,A,8.29,8.26,8.275,0,687.72,0.128703,0.128703,-0.427205,0.015528,0.797427,-0.13587,-0.208535,308,960,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00685000,2026-01-30,685.0,P,A,7.07,7.05,7.0600004,0,687.72,0.125797,0.125797,-0.423623,0.017848,0.70104,-0.15259,-0.163654,1550,6558,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00691000,2026-02-13,691.0,C,A,11.28,11.25,11.264999,0,687.72,0.128576,0.128576,0.500885,0.013802,0.896823,-0.181735,0.356026,3,36,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00691000,2026-02-20,691.0,P,A,12.43,12.38,12.405001,0,687.72,0.123791,0.123791,-0.509775,0.014087,0.961737,-0.102942,-0.330544,110,639,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00691000,2026-01-30,691.0,P,A,9.43,9.4,9.415,0,687.72,0.117544,0.117544,-0.536131,0.019763,0.711904,-0.138384,-0.191843,36,509,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00691000,2026-02-06,691.0,C,A,9.71,9.68,9.695,0,687.72,0.125507,0.125507,0.491313,0.015606,0.812171,-0.192688,0.287729,463,84,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00691000,2026-02-06,691.0,P,A,10.62,10.6,10.610001,0,687.72,0.12124,0.12124,-0.524404,0.017046,0.804315,-0.124514,-0.239552,75,57,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00691000,2026-01-30,691.0,C,A,8.01,7.98,7.995,0,687.72,0.121525,0.121525,0.478614,0.018213,0.717002,-0.206981,0.219971,230,682,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00691000,2026-02-20,691.0,C,A,12.49,12.47,12.48,0,687.72,0.128425,0.128425,0.508382,0.012721,0.973774,-0.170209,0.424895,122,761,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00691000,2026-02-27,691.0,C,A,14.04,14.02,14.030001,0,687.72,0.132183,0.132183,0.515005,0.011509,1.044734,-0.164837,0.493915,70,246,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00691000,2026-02-27,691.0,P,A,13.48,13.43,13.455,0,687.72,0.127324,0.127324,-0.503762,0.012798,1.038326,-0.097843,-0.375939,24,14,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00691000,2026-02-13,691.0,P,A,11.66,11.62,11.639999,0,687.72,0.12364,0.12364,-0.515949,0.015226,0.886657,-0.113495,-0.285887,0,1,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00684000,2026-02-20,684.0,C,A,17.04,16.83,16.935001,0,687.72,0.136143,0.136143,0.592179,0.011681,0.947873,-0.179952,0.491908,48,371,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00684000,2026-01-30,684.0,P,A,6.74,6.72,6.7299995,0,687.72,0.127133,0.127133,-0.406699,0.017451,0.698452,-0.153558,-0.158592,281,967,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00684000,2026-02-13,684.0,P,A,9.02,8.98,9.0,0,687.72,0.131705,0.131705,-0.415735,0.013684,0.871617,-0.123766,-0.247931,20,31,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00684000,2026-02-20,684.0,P,A,9.82,9.78,9.799999,0,687.72,0.131505,0.131505,-0.417072,0.01269,0.946007,-0.112004,-0.290334,304,416,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00684000,2026-02-06,684.0,C,A,14.16,14.0,14.08,0,687.72,0.134141,0.134141,0.594235,0.014196,0.789593,-0.205673,0.345939,67,239,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00684000,2026-02-06,684.0,P,A,7.96,7.92,7.94,0,687.72,0.129831,0.129831,-0.412379,0.015226,0.789908,-0.136582,-0.203728,37,366,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00684000,2026-02-27,684.0,P,A,10.91,10.88,10.895,0,687.72,0.13495,0.13495,-0.41946,0.011575,1.019252,-0.10614,-0.33465,4,313,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00684000,2026-02-13,684.0,C,A,15.82,15.62,15.719999,0,687.72,0.137111,0.137111,0.591717,0.0126,0.873019,-0.193267,0.418011,13,53,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00692000,2026-01-30,692.0,C,A,7.46,7.43,7.4449997,0,687.72,0.120206,0.120206,0.459959,0.018347,0.714415,-0.203217,0.21156,378,2230,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00684000,2026-02-27,684.0,C,A,18.62,18.41,18.515,0,687.72,0.139652,0.139652,0.590842,0.010617,1.018251,-0.173552,0.563134,211,478,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00684000,2026-01-30,684.0,C,A,12.37,12.27,12.32,0,687.72,0.130565,0.130565,0.598837,0.016453,0.695884,-0.222412,0.273639,290,1287,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00692000,2026-02-27,692.0,P,A,13.9,13.86,13.879999,0,687.72,0.126246,0.126246,-0.51676,0.01294,1.032837,-0.096088,-0.381629,0,44,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00692000,2026-01-30,692.0,P,A,9.89,9.87,9.88,0,687.72,0.116338,0.116338,-0.5566,0.019966,0.708276,-0.135069,-0.195267,15,438,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00692000,2026-02-06,692.0,P,A,11.07,11.04,11.055,0,687.72,0.120015,0.120015,-0.541981,0.017241,0.805266,-0.121801,-0.243793,0,19,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00692000,2026-02-13,692.0,P,A,12.09,12.04,12.065001,0,687.72,0.12233,0.12233,-0.531606,0.015417,0.887992,-0.111034,-0.290758,10,2,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00692000,2026-02-13,692.0,C,A,10.68,10.67,10.675,0,687.72,0.127297,0.127297,0.486864,0.013933,0.896338,-0.179265,0.346353,21,27,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00692000,2026-02-20,692.0,C,A,11.9,11.88,11.889999,0,687.72,0.127313,0.127313,0.495533,0.012834,0.973928,-0.168214,0.414502,382,1135,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00692000,2026-02-27,692.0,C,A,13.44,13.42,13.43,0,687.72,0.131098,0.131098,0.503418,0.011612,1.045436,-0.163105,0.483216,90,372,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00692000,2026-02-06,692.0,C,A,9.12,9.11,9.115,0,687.72,0.124116,0.124116,0.475367,0.015755,0.810814,-0.189602,0.278623,67,249,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00692000,2026-02-20,692.0,P,A,12.86,12.81,12.835,0,687.72,0.122658,0.122658,-0.524144,0.01425,0.963213,-0.100926,-0.335901,72,926,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213P00683000,2026-02-13,683.0,P,A,8.7,8.67,8.684999,0,687.72,0.132924,0.132924,-0.402811,0.013422,0.868732,-0.124565,-0.242176,17,73,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227C00683000,2026-02-27,683.0,C,A,19.31,19.1,19.205,0,687.72,0.140815,0.140815,0.60084,0.010464,1.011895,-0.174453,0.572116,32,286,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260213C00683000,2026-02-13,683.0,C,A,16.52,16.3,16.41,0,687.72,0.1384,0.1384,0.603556,0.012388,0.866438,-0.1943,0.425973,23,145,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220C00683000,2026-02-20,683.0,C,A,17.73,17.52,17.625,0,687.72,0.137349,0.137349,0.603161,0.011497,0.941241,-0.180902,0.500557,58,652,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206P00683000,2026-02-06,683.0,P,A,7.64,7.6,7.62,0,687.72,0.131115,0.131115,-0.398019,0.014916,0.787275,-0.137474,-0.198057,80,309,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130C00683000,2026-01-30,683.0,C,A,13.06,12.96,13.01,0,687.72,0.131984,0.131984,0.614235,0.016101,0.688393,-0.223417,0.280419,358,1269,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260227P00683000,2026-02-27,683.0,P,A,10.59,10.56,10.575001,0,687.72,0.135961,0.135961,-0.40843,0.011384,1.011666,-0.106713,-0.328801,68,447,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260220P00683000,2026-02-20,683.0,P,A,9.5,9.46,9.48,0,687.72,0.13257,0.13257,-0.405023,0.012464,0.942521,-0.112629,-0.284641,210,834,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260206C00683000,2026-02-06,683.0,C,A,14.88,14.68,14.780001,0,687.72,0.135623,0.135623,0.607464,0.013918,0.782709,-0.206898,0.353302,151,305,2026-01-05
SPY,NYSEArca,2026-01-05,687.72,SPY   260130P00683000,2026-01-30,683.0,P,A,6.42,6.41,6.415,0,687.72,0.128626,0.128626,-0.390362,0.017045,0.693466,-0.1547,-0.153199,708,1805,2026-01-05
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00590000,2026-02-06,590.0,C,A,106.2,102.78,104.49,0,691.81,0.309412,0.309412,0.967518,0.001165,0.146505,-0.130659,0.479734,0,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00600000,2026-02-06,600.0,C,A,96.32,92.89,94.604996,0,691.81,0.287717,0.287717,0.96227,0.001417,0.165666,-0.135061,0.485046,1,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00595000,2026-02-06,595.0,C,A,101.26,97.83,99.545,0,691.81,0.298514,0.298514,0.965056,0.001282,0.155582,-0.132784,0.482488,0,0,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00610000,2026-02-06,610.0,C,A,86.46,83.04,84.75,0,691.81,0.266757,0.266757,0.95528,0.001754,0.190144,-0.140504,0.48931,0,3,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00615000,2026-02-06,615.0,C,A,81.55,78.12,79.83501,0,691.81,0.256429,0.256429,0.950983,0.001964,0.204667,-0.143541,0.490959,0,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00620000,2026-02-06,620.0,C,A,76.65,73.21,74.93,0,691.81,0.246178,0.246178,0.946021,0.002208,0.220979,-0.146784,0.492209,0,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00630000,2026-02-06,630.0,C,A,66.89,63.46,65.175,0,691.81,0.226533,0.226533,0.932999,0.002842,0.261712,-0.154741,0.492843,2,13,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00635000,2026-02-06,635.0,C,A,62.05,58.62,60.335,0,691.81,0.217178,0.217178,0.924409,0.003252,0.287109,-0.159576,0.491907,2,3,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00605000,2026-02-06,605.0,C,A,91.38,87.96,89.67,0,691.81,0.276971,0.276971,0.959125,0.001571,0.176819,-0.137454,0.48739,1,0,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00640000,2026-02-06,640.0,C,A,57.25,53.81,55.53,0,691.81,0.208188,0.208188,0.913937,0.003742,0.316664,-0.165088,0.489834,1,4,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00645000,2026-02-06,645.0,C,A,52.48,49.04,50.760002,0,691.81,0.199306,0.199306,0.90141,0.004322,0.350176,-0.170928,0.486525,4,30,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00650000,2026-02-06,650.0,C,A,47.77,44.32,46.045,0,691.81,0.190824,0.190824,0.886007,0.005014,0.388896,-0.177449,0.48148,7,616,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00625000,2026-02-06,625.0,C,A,71.76,68.33,70.045,0,691.81,0.236336,0.236336,0.940007,0.0025,0.240146,-0.150656,0.492825,1,7,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00660000,2026-02-06,660.0,C,A,36.86,36.54,36.7,0,691.81,0.172063,0.172063,0.847736,0.006788,0.474789,-0.187773,0.46693,0,32,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00661000,2026-02-06,661.0,C,A,36.0,35.55,35.775,0,691.81,0.170096,0.170096,0.84316,0.007003,0.484174,-0.188613,0.465027,0,10,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00662000,2026-02-06,662.0,C,A,35.1,34.69,34.894997,0,691.81,0.16898,0.16898,0.837236,0.007222,0.496061,-0.190654,0.462293,5,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00663000,2026-02-06,663.0,C,A,34.2,33.77,33.985,0,691.81,0.167176,0.167176,0.83204,0.00745,0.50625,-0.191684,0.460014,0,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00655000,2026-02-06,655.0,C,A,42.98,39.67,41.324997,0,691.81,0.181004,0.181004,0.86923,0.005821,0.428251,-0.182077,0.475631,3,4,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00664000,2026-02-06,664.0,C,A,33.3,32.88,33.09,0,691.81,0.165594,0.165594,0.82633,0.007684,0.5172,-0.193005,0.457418,1,3,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00665000,2026-02-06,665.0,C,A,32.38,32.06,32.22,0,691.81,0.164405,0.164405,0.819851,0.007921,0.529311,-0.194857,0.454351,12,118,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00659000,2026-02-06,659.0,C,A,37.82,37.36,37.59,0,691.81,0.173218,0.173218,0.85321,0.00658,0.463329,-0.185751,0.46939,2,4,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00666000,2026-02-06,666.0,C,A,31.53,31.12,31.325,0,691.81,0.162656,0.162656,0.813917,0.008169,0.54012,-0.195873,0.451624,0,3,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00667000,2026-02-06,667.0,C,A,30.65,30.26,30.455,0,691.81,0.161283,0.161283,0.807221,0.00842,0.552002,-0.197384,0.448428,0,51,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00669000,2026-02-06,669.0,C,A,28.91,28.52,28.715,0,691.81,0.158255,0.158255,0.793462,0.008945,0.575385,-0.199864,0.441822,20,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00668000,2026-02-06,668.0,C,A,29.77,29.39,29.58,0,691.81,0.159726,0.159726,0.800529,0.00868,0.563544,-0.19859,0.44524,0,1,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00670000,2026-02-06,670.0,C,A,28.01,27.71,27.86,0,691.81,0.156859,0.156859,0.786022,0.009214,0.587468,-0.201189,0.438177,5,15,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00672000,2026-02-06,672.0,C,A,26.34,25.98,26.16,0,691.81,0.153931,0.153931,0.770491,0.009772,0.611465,-0.203451,0.430495,1,15,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00673000,2026-02-06,673.0,C,A,25.49,25.17,25.33,0,691.81,0.152636,0.152636,0.762059,0.010054,0.623819,-0.204706,0.426246,0,4,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00674000,2026-02-06,674.0,C,A,24.66,24.32,24.49,0,691.81,0.151072,0.151072,0.753687,0.010351,0.635626,-0.205504,0.42204,0,8,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00676000,2026-02-06,676.0,C,A,23.0,22.68,22.84,0,691.81,0.148087,0.148087,0.735795,0.010954,0.659366,-0.207021,0.412929,0,34,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00677000,2026-02-06,677.0,C,A,22.18,21.88,22.029999,0,691.81,0.146651,0.146651,0.726281,0.011259,0.671182,-0.207701,0.408026,2,11,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00678000,2026-02-06,678.0,C,A,21.38,21.08,21.23,0,691.81,0.145243,0.145243,0.71639,0.011567,0.682884,-0.208302,0.402895,3,10,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00671000,2026-02-06,671.0,C,A,27.19,26.82,27.005001,0,691.81,0.155363,0.155363,0.778444,0.009491,0.599381,-0.202309,0.43445,1,3,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00679000,2026-02-06,679.0,C,A,20.52,20.41,20.465,0,691.81,0.144217,0.144217,0.705696,0.011854,0.694881,-0.209287,0.397261,34,103,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00680000,2026-02-06,680.0,C,A,19.75,19.62,19.685001,0,691.81,0.14284,0.14284,0.695083,0.012162,0.706126,-0.209666,0.391688,266,921,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00675000,2026-02-06,675.0,C,A,23.77,23.53,23.650002,0,691.81,0.149404,0.149404,0.745136,0.010657,0.647223,-0.206072,0.417729,25,145,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00682000,2026-02-06,682.0,C,A,18.22,17.98,18.099998,0,691.81,0.139354,0.139354,0.673549,0.012834,0.726961,-0.209022,0.380381,10,412,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00684000,2026-02-06,684.0,C,A,16.75,16.52,16.635,0,691.81,0.136971,0.136971,0.649325,0.013422,0.7473,-0.209164,0.367392,4,223,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00685000,2026-02-06,685.0,C,A,15.99,15.87,15.93,0,691.81,0.135922,0.135922,0.636558,0.013697,0.756731,-0.209138,0.360489,120,888,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00686000,2026-02-06,686.0,C,A,15.26,15.14,15.200001,0,691.81,0.134389,0.134389,0.623832,0.014009,0.765259,-0.208293,0.353632,79,229,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00687000,2026-02-06,687.0,C,A,14.55,14.45,14.5,0,691.81,0.133093,0.133093,0.610528,0.014293,0.773254,-0.207544,0.34641,242,465,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00681000,2026-02-06,681.0,C,A,18.96,18.78,18.869999,0,691.81,0.140845,0.140845,0.684796,0.012513,0.716407,-0.209088,0.386335,8,219,2026-01-06
SPY,NYSEArca,2026-01-06,691.81,SPY   260206C00683000,2026-02-06,683.0,C,A,17.44,17.26,17.35,0,691.81,0.137999,0.137999,0.661778,0.013143,0.737249,-0.208971,0.374102,3,284,2026-01-06
