open,high,low,close,volume,trade_count,vwap
595.28,595.48,595.28,595.31,16188.0,280.0,595.338476
594.22,596.41,592.55,596.16,56087.0,1403.0,595.636562
595.9,596.02,595.51,595.8,34676.0,385.0,595.806747
595.58,595.93,595.58,595.72,15122.0,302.0,595.764871
595.93,595.93,595.6,595.74,12438.0,269.0,595.78244
595.7,595.84,595.31,595.67,30999.0,363.0,595.730273
595.69,596.33,595.6,595.6,33572.0,549.0,595.917577
595.6,595.81,595.52,595.58,9592.0,197.0,595.67855
595.63,595.64,595.59,595.6,2540.0,69.0,595.620417
595.49,596.25,595.2,595.71,44041.0,736.0,595.621421
595.66,595.66,594.99,595.05,47509.0,623.0,595.182922
595.0,595.25,594.68,594.74,56404.0,815.0,594.992852
594.74,594.83,594.59,594.73,26197.0,392.0,594.701081
594.71,594.85,593.87,594.09,101172.0,1283.0,594.273692
594.04,594.04,593.25,593.6,45695.0,1013.0,593.533054
593.58,593.82,593.13,593.13,87796.0,1305.0,593.511479
593.25,593.88,592.81,593.84,326418.0,2496.0,593.169706
594.62,596.0404,592.63,594.23,210012.0,5233.0,593.826686
594.27,594.37,593.95,594.12,92055.0,1376.0,594.191321
594.1,594.82,594.0,594.74,91046.0,1471.0,594.506099
594.68,595.26,594.68,595.2199,95384.0,1403.0,594.987535
595.16,595.23,594.44,594.83,296030.0,3478.0,594.908745
594.76,595.37,594.7,595.04,170996.0,2970.0,595.142739
595.04,595.78,593.6,595.47,4362561.0,59645.0,594.691924
595.52,596.67,595.45,596.65,2635290.0,32924.0,596.127489
596.66,597.985,596.66,597.61,3606738.0,41668.0,597.446588
597.62,598.29,597.3513,597.54,2291499.0,37059.0,597.831414
597.55,597.77,597.17,597.445,2085148.0,23996.0,597.450535
597.45,597.735,596.42,596.465,2363509.0,26385.0,596.972508
596.47,597.585,596.4,597.56,2043966.0,22708.0,597.179161
597.56,597.66,596.345,596.39,1450344.0,21350.0,597.066959
596.38,596.73,595.8,596.09,1839752.0,25373.0,596.335159
596.08,596.36,595.75,595.86,1597386.0,22430.0,596.05046
595.86,596.08,595.405,595.75,1563467.0,21050.0,595.770987
595.76,595.96,594.16,594.31,2148275.0,27381.0,595.020668
594.28,595.01,591.89,594.6534,8336494.0,80837.0,593.43117
594.63,595.46,593.48,593.58,3698125.0,43238.0,594.370106
593.61,596.05,593.19,595.6,3896519.0,44332.0,594.779827
595.575,598.0,595.57,597.71,3554191.0,39051.0,596.79042
597.75,599.34,597.715,598.72,4534554.0,39863.0,598.514736
598.72,599.23,598.18,598.53,2398662.0,25869.0,598.680897
598.54,599.13,598.38,598.8352,2057217.0,20226.0,598.804231
598.82,599.07,598.32,598.36,1597926.0,19451.0,598.753251
598.37,598.8,598.24,598.52,1952668.0,21826.0,598.52374
598.51,598.55,597.99,598.5086,1902123.0,20779.0,598.24938
598.51,599.44,598.41,598.91,2430198.0,26866.0,599.040602
598.91,599.34,598.5499,599.24,2287071.0,23615.0,598.940724
599.235,599.37,598.92,599.11,2530562.0,27055.0,599.175527
599.1,600.54,598.958,600.13,8264889.0,75867.0,599.956252
600.11,600.19,599.66,600.14,6115909.0,6248.0,600.101584
600.1103,600.14,599.86,600.06,321236.0,1348.0,600.006334
600.07,600.32,600.01,600.26,115077.0,1421.0,600.101673
600.2208,600.3294,600.07,600.13,343881.0,1106.0,600.181507
600.14,600.17,600.07,600.1,206007.0,400.0,600.143798
600.09,600.13,600.02,600.08,17673.0,334.0,600.081873
600.09,600.15,600.09,600.15,24700.0,437.0,600.126044
600.14,600.15,600.09,600.09,14359.0,238.0,600.103953
600.15,602.15,599.9612,602.14,220892.0,1969.0,601.472569
602.15,602.95,602.06,602.49,149351.0,1593.0,602.415511
602.5,602.71,602.09,602.15,199237.0,1367.0,602.40124
602.06,602.5892,601.82,602.5892,54096.0,768.0,602.125677
602.6,603.16,602.58,603.09,146895.0,1111.0,602.948514
603.071,603.69,603.04,603.37,58379.0,803.0,603.441876
603.38,603.65,602.99,603.51,70765.0,783.0,603.378085
603.6,603.6,603.21,603.3384,42010.0,696.0,603.44179
605.07,605.46,588.79,604.84,52584.0,1342.0,604.873027
604.9,605.54,604.63,605.53,70082.0,1018.0,605.086332
605.45,605.49,604.78,605.01,28252.0,464.0,604.998993
604.98,605.15,604.8,604.98,39319.0,386.0,604.998754
605.02,605.19,604.96,605.03,11944.0,225.0,605.073223
605.06,605.69,604.98,605.65,7995.0,233.0,605.246823
605.63,605.96,605.62,605.75,18934.0,363.0,605.824949
605.6,605.6,605.1,605.13,6409.0,149.0,605.331503
605.11,605.33,604.7,604.77,30732.0,528.0,604.941366
604.72,605.05,604.69,604.9,43585.0,471.0,604.978284
604.82,605.09,604.53,604.83,94014.0,698.0,604.740838
604.91,605.07,604.66,604.72,85314.0,816.0,604.888801
604.72,604.97,604.32,604.51,55516.0,1015.0,604.559863
604.51,605.16,604.03,605.04,102906.0,1250.0,604.710671
604.97,605.21,604.52,604.68,129233.0,1457.0,604.761858
604.7,605.01,604.7,604.83,98230.0,1253.0,604.889947
604.81,606.5,603.17,604.48,236593.0,5715.0,604.8491
604.48,604.57,604.19,604.46,99484.0,1923.0,604.413053
604.46,604.73,603.85,604.61,164792.0,2381.0,604.43698
604.62,604.8099,604.12,604.4,75920.0,1363.0,604.402164
604.33,604.55,604.25,604.48,175587.0,2651.0,604.390122
604.55,605.02,604.33,604.34,266257.0,3698.0,604.689131
604.33,605.385,603.94,604.97,4367384.0,51470.0,604.687701
604.97,605.45,603.8,604.05,3851897.0,42774.0,604.774053
604.02,604.58,603.41,604.08,3099104.0,35031.0,604.136603
604.085,604.96,604.06,604.5999,2215179.0,27826.0,604.585585
604.6,605.33,604.53,605.24,1836213.0,27222.0,604.946304
605.2401,605.355,604.55,604.95,2096994.0,25414.0,605.071854
604.96,605.59,604.94,605.385,2248442.0,29289.0,605.275464
605.38,605.82,605.295,605.755,1227501.0,17975.0,605.558193
605.76,606.12,605.66,605.99,1455759.0,20759.0,605.921321
605.995,606.165,605.66,605.755,1313724.0,18232.0,605.933075
605.77,606.195,605.655,606.08,1140231.0,16483.0,605.97068
606.09,606.595,606.04,606.492,1287000.0,16978.0,606.297698
606.5,607.175,606.48,607.13,1845876.0,20488.0,606.769227
607.13,607.17,606.32,606.6399,1377053.0,16864.0,606.71329
606.65,606.93,606.55,606.8101,1447390.0,14021.0,606.786401
606.805,606.9601,606.3,606.33,1813054.0,21820.0,606.592959
606.34,606.95,606.33,606.865,1082180.0,16280.0,606.633018
606.865,607.36,606.77,607.1701,1359602.0,17154.0,607.158666
607.18,607.46,606.95,606.96,2049746.0,19723.0,607.250104
606.9688,607.215,606.965,607.0,1067671.0,13272.0,607.075398
607.02,607.33,606.87,607.1541,1263084.0,16453.0,607.097434
607.1521,607.35,607.02,607.305,1396826.0,16508.0,607.148013
607.31,607.64,607.3,607.55,3931713.0,21636.0,607.487958
607.545,607.69,607.455,607.505,1629956.0,20227.0,607.553475
607.51,607.8499,607.43,607.67,3282278.0,29276.0,607.66805
607.67,607.8,606.75,606.77,8921884.0,67435.0,607.235889
606.76,606.91,605.891,606.73,5369037.0,5903.0,606.779358
606.74,606.8,606.6,606.72,209007.0,1579.0,606.71401
606.71,606.8,606.7,606.76,45069.0,534.0,606.759369
606.78,606.95,606.73,606.73,691392.0,621.0,606.864692
606.7508,607.16,606.7508,607.05,53068.0,389.0,607.004877
607.0,607.0,606.75,606.75,365978.0,308.0,606.823925
606.81,606.98,606.5,606.77,38091.0,368.0,606.721681
606.7,606.76,606.6999,606.7,21538.0,187.0,606.711337
606.7,606.8221,606.2701,606.48,197949.0,392.0,606.766771
606.4,606.551,606.3,606.51,15395.0,242.0,606.465294
606.41,606.4901,606.31,606.4901,15815.0,218.0,606.392748
606.52,606.5201,606.44,606.4599,2524.0,63.0,606.483769
606.46,606.76,606.4495,606.5498,6138.0,164.0,606.623196
606.4,606.5,606.2301,606.46,7630.0,138.0,606.34942
606.45,606.56,606.45,606.55,1417.0,58.0,606.509538
606.55,607.02,606.55,607.02,11712.0,160.0,606.701233
607.0,607.21,606.76,607.07,13985.0,325.0,607.02252
607.05,607.22,606.87,606.99,22068.0,279.0,607.051527
606.79,607.01,606.65,607.01,4545.0,114.0,606.8288
607.04,607.2,606.99,607.2,1798.0,57.0,607.075
607.21,607.39,607.1,607.34,8736.0,185.0,607.261155
607.26,607.5,607.22,607.22,7902.0,158.0,607.36595
607.19,607.23,606.99,606.99,5888.0,131.0,607.140867
606.95,607.04,606.88,606.88,3344.0,83.0,606.948264
606.93,606.94,606.63,606.67,4020.0,111.0,606.8075
606.79,607.02,606.74,606.97,8990.0,122.0,606.844987
606.88,607.23,606.87,607.15,13438.0,230.0,607.047735
607.13,607.36,607.04,607.22,26648.0,417.0,607.266551
607.22,607.25,607.03,607.13,14139.0,373.0,607.177786
607.13,607.25,607.04,607.2,24799.0,350.0,607.135775
607.25,607.61,607.25,607.6,16735.0,383.0,607.512275
607.58,608.13,607.58,608.05,65397.0,1020.0,607.972547
607.24,608.12,606.87,608.0,75375.0,1763.0,607.681163
607.95,608.07,607.72,607.99,50772.0,844.0,607.959222
608.0,608.07,607.73,608.0,69806.0,1048.0,607.906276
607.98,608.15,607.2834,608.15,93523.0,1124.0,607.910512
608.18,608.2291,607.84,608.05,89327.0,1695.0,608.016899
608.03,608.05,607.85,607.95,70081.0,988.0,607.976432
607.91,608.61,607.75,608.29,4257036.0,50165.0,608.149066
608.29,608.415,607.45,608.16,3992994.0,44441.0,607.960138
608.17,608.3499,607.31,607.46,2143588.0,29185.0,607.883014
607.47,607.93,607.31,607.69,2389764.0,34757.0,607.630718
607.7,608.185,607.51,608.14,1652901.0,23379.0,607.823547
608.14,608.41,607.62,607.765,2057427.0,24623.0,607.931094
607.76,607.805,606.86,607.08,2337400.0,27501.0,607.227005
607.08,607.33,606.89,607.155,2454871.0,22610.0,607.093682
607.16,607.17,606.48,606.8901,1982366.0,24220.0,606.822664
606.89,607.12,606.69,606.89,1261047.0,17327.0,606.913088
606.89,607.2,606.8,607.13,964133.0,14797.0,607.026022
607.125,607.27,606.82,606.975,1755802.0,14158.0,607.042929
606.98,607.1,606.71,606.79,1341553.0,12857.0,606.910841
606.785,606.89,606.42,606.71,1215392.0,16426.0,606.673283
606.705,606.845,606.26,606.605,1177051.0,15593.0,606.494489
606.61,607.14,606.54,607.02,1663555.0,18623.0,606.899327
607.015,607.08,605.54,606.14,2742534.0,28004.0,606.292585
606.148,606.82,606.07,606.24,3112474.0,18636.0,606.449998
606.27,606.52,606.05,606.37,1412722.0,17589.0,606.291139
606.37,606.55,606.28,606.3799,886357.0,13245.0,606.408453
606.38,606.455,606.06,606.29,1135582.0,14370.0,606.25442
606.295,606.51,606.21,606.42,985614.0,13892.0,606.354141
606.43,607.37,606.4,607.21,2046870.0,24211.0,606.922613
607.215,607.35,606.9948,606.9948,1288877.0,17492.0,607.194494
606.99,607.08,606.37,606.7753,2877114.0,28128.0,606.64999
606.77,607.2,606.41,607.08,6829221.0,54897.0,606.82645
607.08,607.15,606.75,606.89,2909114.0,5293.0,607.040392
606.9201,607.02,606.76,606.8,1502120.0,1204.0,606.892563
606.79,607.12,606.75,606.85,154733.0,547.0,606.936208
606.81,606.97,606.81,606.94,44307.0,379.0,606.891868
606.97,607.06,606.94,607.0399,344034.0,260.0,607.017843
607.03,607.04,606.9433,606.9791,12416.0,232.0,607.005031
606.94,606.94,606.71,606.87,16440.0,218.0,606.799752
606.87,606.87,606.5,606.65,79750.0,617.0,606.62684
606.65,607.3599,606.65,607.17,134174.0,857.0,606.946998
607.17,607.17,606.84,606.86,27350.0,337.0,607.077581
607.0,607.05,606.83,606.83,13308.0,224.0,606.898555
606.83,607.02,606.819,606.97,5594.0,122.0,606.894801
607.01,607.06,606.3,606.93,130035.0,765.0,606.712193
606.91,606.9482,606.55,606.6,30448.0,293.0,606.757331
606.71,606.9499,606.55,606.79,16252.0,219.0,606.728538
606.8688,607.1,606.85,607.09,25775.0,318.0,606.964063
607.72,608.92,607.72,608.86,12651.0,290.0,608.684041
608.87,609.47,608.84,609.29,21905.0,401.0,609.240398
609.29,609.35,609.1,609.14,4921.0,132.0,609.228571
609.22,609.22,609.08,609.09,1956.0,58.0,609.161818
609.06,609.12,608.88,608.88,2303.0,73.0,608.972727
608.96,609.05,608.88,608.88,3455.0,62.0,608.985484
608.84,608.9,608.66,608.73,12835.0,251.0,608.815059
608.77,608.84,608.76,608.8,1962.0,55.0,608.7925
608.74,609.1,608.64,609.09,6903.0,154.0,608.877424
609.14,609.47,609.14,609.35,25123.0,399.0,609.28792
609.36,609.44,609.2,609.2,5646.0,76.0,609.315931
609.15,609.23,608.87,608.89,14061.0,279.0,609.043105
608.87,609.39,608.86,609.34,91855.0,934.0,609.178272
609.27,609.36,609.03,609.15,35935.0,575.0,609.182518
609.24,609.25,608.97,609.0,18956.0,378.0,609.06574
609.0,609.41,609.0,609.35,71441.0,675.0,609.298375
609.35,609.47,607.72,609.2,104801.0,2891.0,609.106067
609.1601,609.33,609.06,609.23,65534.0,876.0,609.189614
609.4,609.4,608.25,609.0104,250447.0,2457.0,608.787738
609.11,609.21,608.82,609.07,153459.0,1886.0,609.07684
609.06,609.06,608.6,608.74,93112.0,1313.0,608.759866
608.75,609.21,608.59,608.98,146115.0,1997.0,608.955808
609.01,609.38,608.77,609.27,3660622.0,41111.0,609.074108
609.28,609.39,608.37,609.12,2839650.0,35144.0,608.838236
609.13,609.67,609.07,609.382,5668623.0,29147.0,609.370945
609.39,609.98,609.2701,609.945,1909535.0,23148.0,609.668681
609.93,610.58,609.92,610.01,2705986.0,33747.0,610.278089
610.01,610.465,609.95,610.3693,2208824.0,17938.0,610.297043
610.37,610.7299,610.335,610.47,1690975.0,18603.0,610.541473
610.475,610.865,610.06,610.09,1855630.0,21129.0,610.59787
610.07,610.61,609.83,610.365,2907791.0,21122.0,610.27455
610.36,610.66,610.3,610.53,888504.0,13552.0,610.486835
610.52,611.0787,610.46,610.87,1745127.0,19418.0,610.881475
610.89,611.1283,610.83,610.88,1008284.0,14109.0,610.972776
610.9,611.125,610.76,610.7751,989065.0,12239.0,610.944295
610.78,610.99,610.675,610.845,1580241.0,10723.0,610.804426
610.8329,611.19,610.64,611.115,1391633.0,10837.0,610.971277
611.12,611.28,610.88,611.19,2604349.0,14200.0,611.115605
611.2,611.59,611.2,611.55,2408683.0,17310.0,611.408959
611.55,611.5765,611.25,611.271,2528194.0,13876.0,611.368991
611.28,611.91,611.15,611.815,2799090.0,23777.0,611.523779
611.82,612.12,611.71,611.72,1529501.0,17830.0,611.920485
611.73,611.915,611.47,611.605,1494750.0,16771.0,611.681352
611.605,611.75,611.095,611.45,2640345.0,22333.0,611.383933
611.44,611.67,611.39,611.42,1524503.0,17651.0,611.532484
611.41,611.82,611.26,611.64,2360310.0,24487.0,611.597537
611.63,611.7,611.29,611.36,2993582.0,28895.0,611.489834
611.37,612.31,611.23,611.89,12258675.0,81103.0,611.952813
611.88,611.93,611.26,611.37,7331607.0,6225.0,611.701799
611.39,611.77,611.3,611.63,390708.0,1630.0,611.589388
611.6682,611.87,611.59,611.84,111842.0,834.0,611.741885
611.84,611.95,611.77,611.86,66851.0,619.0,611.855131
611.83,611.94,611.77,611.9399,507321.0,253.0,611.844591
611.94,612.05,611.87,612.05,56458.0,388.0,612.006454
612.07,612.26,611.7305,612.15,529340.0,398.0,611.751371
612.2,612.22,612.08,612.17,11727.0,157.0,612.135576
612.09,612.42,611.88,612.24,57932.0,700.0,612.13008
612.23,612.82,612.19,612.65,37046.0,446.0,612.455089
612.611,612.69,612.48,612.48,11434.0,255.0,612.569498
612.46,612.6,612.45,612.5,22503.0,176.0,612.5481
612.6,612.61,612.14,612.14,17844.0,217.0,612.439903
612.14,612.219,612.0701,612.21,8921.0,203.0,612.144113
612.21,612.21,612.1,612.17,13145.0,195.0,612.136399
612.2,612.23,611.9,612.0982,23801.0,304.0,612.145987
613.64,613.79,613.42,613.79,14109.0,380.0,613.581464
613.77,613.77,613.39,613.42,51933.0,480.0,613.466987
613.5,613.7,613.43,613.55,13099.0,224.0,613.59069
613.5,613.76,613.5,613.76,4419.0,124.0,613.621998
613.75,613.75,613.37,613.38,10519.0,210.0,613.623109
613.44,613.62,613.44,613.59,22986.0,131.0,613.585043
613.61,613.66,613.46,613.54,29577.0,223.0,613.589595
613.5,613.53,613.37,613.53,4347.0,70.0,613.476325
613.67,613.67,613.41,613.41,5244.0,105.0,613.508338
613.5,613.58,613.35,613.35,48682.0,451.0,613.372079
613.44,613.55,613.4,613.41,5575.0,130.0,613.453775
613.49,613.54,613.43,613.51,5756.0,100.0,613.500449
613.52,613.84,613.47,613.82,64009.0,753.0,613.778541
613.77,614.01,613.73,613.9,44642.0,727.0,613.91352
613.87,614.39,613.87,614.18,62727.0,954.0,614.20019
614.2,614.34,614.1,614.34,49037.0,959.0,614.187714
613.83,614.55,612.6,613.9699,199862.0,3840.0,614.022569
613.9391,614.24,613.85,614.1,51977.0,1022.0,614.016793
613.99,614.11,613.39,613.54,382416.0,3374.0,613.691836
613.56,613.8,613.35,613.44,235405.0,2349.0,613.520347
613.43,613.49,612.99,613.01,196826.0,2521.0,613.201866
613.02,613.28,612.89,612.9,202188.0,2381.0,613.106593
612.88,613.705,612.7,613.6352,3339898.0,42369.0,613.277154
613.635,614.6599,613.62,614.36,2542671.0,30871.0,614.127521
614.37,615.5,614.37,615.095,3260703.0,38911.0,615.111544
615.08,615.335,614.555,614.905,2079820.0,29554.0,614.935046
614.91,615.55,614.6,615.375,3101898.0,30395.0,615.080163
615.38,615.48,614.6,614.81,1858732.0,21400.0,615.065343
614.82,615.38,614.6,615.21,1319669.0,18767.0,615.073772
615.21,615.39,614.84,615.34,2382781.0,16287.0,615.160592
615.34,616.09,615.3001,616.01,3898551.0,24794.0,615.78509
616.01,616.1,615.83,615.902,1288220.0,15525.0,615.976218
615.9,616.24,615.69,616.1651,1389555.0,17905.0,615.966356
616.1887,616.35,615.85,616.315,1695315.0,16303.0,616.090435
616.315,616.39,615.89,615.975,1237855.0,15696.0,616.183611
615.97,616.06,615.645,615.97,1901902.0,16688.0,615.870151
615.955,615.96,615.54,615.9,1085155.0,13037.0,615.77733
615.8999,615.9099,615.26,615.39,1083793.0,14396.0,615.50818
615.4,615.58,614.29,614.805,2332395.0,26647.0,615.082948
614.8,614.8,613.27,614.155,4248900.0,44607.0,613.985092
614.16,614.38,613.42,613.5899,2036659.0,22760.0,613.972895
613.581,613.71,612.33,612.33,2888122.0,30577.0,613.054896
612.34,612.6,611.02,611.73,4802646.0,48709.0,611.851891
611.73,612.24,610.83,611.19,4663509.0,41240.0,611.424708
611.185,612.33,611.01,612.32,3241800.0,34186.0,611.789729
612.33,612.71,611.97,612.385,3975630.0,29416.0,612.334302
612.38,613.245,612.38,613.16,3976637.0,29500.0,612.788516
613.17,615.14,612.99,614.86,12278476.0,94510.0,614.370536
614.86,614.91,614.2,614.44,5300711.0,10359.0,614.678794
614.46,614.55,614.19,614.28,517432.0,2163.0,614.386608
614.28,614.61,614.28,614.37,105810.0,1126.0,614.471218
614.38,614.68,614.28,614.61,98401.0,1179.0,614.44051
614.62,614.62,614.3059,614.49,196639.0,284.0,614.436354
614.5,614.51,614.3,614.4,39237.0,294.0,614.474881
614.38,614.38,614.2,614.2,20129.0,201.0,614.297029
614.2403,614.26,614.12,614.25,60034.0,122.0,614.185647
614.23,614.3928,614.22,614.28,5247.0,113.0,614.266064
614.29,614.34,614.1,614.1,18790.0,247.0,614.160232
614.1,614.1,613.4,613.4,84196.0,675.0,613.788124
613.4,613.49,613.18,613.2,75417.0,723.0,613.383389
613.2,613.2351,612.86,613.22,44074.0,557.0,613.118131
613.16,613.5491,613.16,613.33,21959.0,383.0,613.315539
613.27,613.4999,613.18,613.4105,16562.0,191.0,613.377458
613.47,613.64,613.29,613.43,26268.0,369.0,613.441156
617.33,617.5,617.03,617.5,29566.0,576.0,617.373052
617.56,617.57,617.24,617.28,4472.0,136.0,617.392857
617.26,617.32,617.12,617.2,5939.0,160.0,617.21542
617.24,617.3,617.21,617.24,4686.0,85.0,617.238055
617.23,617.35,617.08,617.3,15443.0,240.0,617.237052
617.35,617.63,617.35,617.63,15902.0,313.0,617.502481
617.64,617.85,617.64,617.67,24576.0,299.0,617.728319
617.59,617.59,617.16,617.28,23605.0,238.0,617.309116
617.31,617.65,617.24,617.6,26619.0,271.0,617.483589
617.6,617.69,617.58,617.67,7400.0,130.0,617.639556
617.66,617.74,617.59,617.69,12739.0,200.0,617.678529
617.64,617.66,617.5,617.58,30137.0,422.0,617.59122
617.58,617.65,617.42,617.64,37139.0,720.0,617.559862
617.65,617.86,617.6,617.83,47565.0,728.0,617.723064
617.805,617.83,617.45,617.69,64275.0,835.0,617.625285
617.75,617.87,617.47,617.52,63431.0,880.0,617.703083
617.74,617.9,617.0,617.55,163185.0,3260.0,617.565835
617.51,617.56,617.19,617.32,122579.0,1587.0,617.350605
617.3,617.32,616.96,617.07,124725.0,1740.0,617.083873
617.09,617.14,616.79,617.09,136756.0,1847.0,616.958609
617.07,617.349,617.04,617.27,118334.0,1741.0,617.209798
617.25,617.62,617.21,617.39,187251.0,2247.0,617.467979
617.36,617.49,616.19,616.39,4394037.0,58148.0,616.776683
616.41,616.72,615.96,616.433,2769797.0,40520.0,616.427153
616.44,616.78,616.11,616.62,2587867.0,34074.0,616.474022
616.63,616.82,615.93,616.7,2294895.0,37392.0,616.357979
616.7,616.775,615.688,615.9093,1777934.0,27010.0,616.13119
615.9,616.21,615.7219,616.01,1492497.0,23169.0,616.016537
616.01,616.59,615.815,615.965,2570234.0,30166.0,616.165283
615.965,616.34,615.71,616.205,3832741.0,23110.0,616.027691
616.21,616.84,616.1,616.7548,1773954.0,20709.0,616.549907
616.76,616.925,616.39,616.465,1583848.0,19870.0,616.698582
616.47,616.9,616.465,616.67,1142597.0,15361.0,616.727616
616.6701,616.86,616.11,616.2551,1051077.0,16148.0,616.37234
616.24,617.105,616.195,616.93,1652683.0,20489.0,616.705233
616.93,617.13,616.5792,616.64,1189427.0,16648.0,616.942701
616.64,616.82,616.35,616.49,1556237.0,15456.0,616.575962
616.48,616.57,616.22,616.515,1824654.0,14086.0,616.400542
616.515,616.565,615.94,616.01,2194711.0,19151.0,616.157603
616.025,616.64,615.04,615.84,2586600.0,30458.0,615.892198
615.847,616.44,615.63,615.97,3223661.0,28478.0,616.04487
615.96,616.4149,615.92,616.045,1439867.0,16169.0,616.206063
616.04,616.11,615.32,615.71,2204508.0,24791.0,615.668653
615.71,616.94,615.705,616.93,3149367.0,35032.0,616.333504
616.935,617.45,616.91,617.29,3531944.0,36458.0,617.186423
617.3,618.25,616.975,617.9,4686065.0,47467.0,617.593867
617.9,618.13,617.4,617.82,5795489.0,55133.0,617.810054
617.82,619.22,617.71,617.88,15656848.0,116596.0,618.521626
617.91,618.17,617.12,617.3396,12144905.0,10429.0,617.831467
617.32,618.1276,617.21,617.44,269440.0,1536.0,617.557892
617.45,617.66,617.42,617.55,151098.0,1153.0,617.573814
617.56,617.6,617.3,617.3,190540.0,788.0,617.416615
617.32,617.4195,617.22,617.25,342006.0,186.0,617.23082
617.33,617.35,617.32,617.34,11630.0,221.0,617.345629
617.35,617.43,617.34,617.3692,4421.0,109.0,617.375385
617.34,617.42,617.2157,617.4,12795.0,276.0,617.322016
617.27,617.68,617.16,617.65,54754.0,458.0,617.329005
617.65,617.65,617.41,617.55,25110.0,192.0,617.557156
617.58,617.6,617.33,617.33,2646.0,95.0,617.495337
617.34,617.35,617.05,617.05,7535.0,197.0,617.21824
617.14,617.28,617.14,617.24,7594.0,112.0,617.235468
617.32,617.32,617.07,617.07,3556.0,83.0,617.249032
617.05,617.66,616.94,617.66,18886.0,267.0,617.24504
617.59,617.779,617.59,617.71,12542.0,209.0,617.700232
617.03,617.23,616.67,616.86,92482.0,1066.0,616.921271
616.97,617.24,616.95,617.18,5819.0,142.0,617.109903
617.31,617.46,616.86,616.88,14328.0,215.0,617.082708
617.03,617.23,617.0,617.12,12527.0,180.0,617.129209
617.2,617.21,616.69,616.69,13112.0,209.0,616.90675
616.74,616.99,616.68,616.86,12184.0,152.0,616.801567
616.79,616.87,616.64,616.74,7207.0,148.0,616.784544
616.73,616.95,616.41,616.95,18358.0,294.0,616.610376
617.0,617.08,616.92,617.0,5812.0,148.0,616.996377
617.03,617.03,616.82,616.82,4014.0,46.0,616.941535
616.75,616.79,616.7,616.7,3784.0,71.0,616.742278
616.76,616.97,616.67,616.97,6057.0,150.0,616.762036
616.96,617.14,616.91,616.99,36286.0,471.0,617.023028
617.01,617.11,616.8,616.97,18403.0,328.0,616.932163
617.09,617.13,616.93,616.99,23317.0,473.0,617.049538
616.96,617.02,616.56,616.91,41222.0,559.0,616.789184
616.94,617.51,616.26,616.27,156676.0,4281.0,616.777131
616.27,616.319,615.52,615.87,125606.0,2316.0,615.957216
615.87,616.45,615.81,616.0,99815.0,1850.0,616.089892
616.07,616.38,616.03,616.22,83821.0,1401.0,616.246642
616.22,616.64,616.1905,616.56,120986.0,1772.0,616.412113
616.51,616.58,616.05,616.36,104523.0,2241.0,616.267306
616.36,616.91,616.255,616.62,3078390.0,43472.0,616.639026
616.64,617.74,616.6,617.27,2770454.0,34044.0,617.2703
617.23,617.8,616.8599,617.69,2783950.0,28873.0,617.31329
617.68,618.065,616.75,617.12,2676354.0,35287.0,617.435977
617.1,617.61,616.51,616.64,3057285.0,36296.0,616.969172
616.64,616.74,616.13,616.5011,2346401.0,33887.0,616.48563
616.51,617.245,615.52,615.7319,3514549.0,40911.0,616.294533
615.73,617.4901,615.57,617.28,2673499.0,32424.0,616.631253
617.27,617.49,616.08,616.31,1975223.0,25831.0,616.865176
616.3,617.005,616.21,616.94,1758447.0,19778.0,616.692161
616.96,618.09,616.71,617.975,2207552.0,25478.0,617.327468
617.98,618.1,617.21,617.32,1781786.0,21175.0,617.596559
617.32,617.79,617.105,617.5,1155456.0,15986.0,617.511903
617.5,618.135,617.05,617.09,1800849.0,20868.0,617.569247
617.09,618.04,617.0,617.84,1520526.0,18730.0,617.512545
617.835,618.2599,617.67,618.075,1655181.0,17518.0,617.979058
618.08,618.28,617.76,618.275,954716.0,15427.0,618.045823
618.27,618.83,618.09,618.568,2020368.0,19871.0,618.460603
618.57,618.6993,618.1907,618.33,1783823.0,21056.0,618.393866
618.315,618.47,617.9193,618.01,1608859.0,19112.0,618.12648
618.01,618.51,617.94,618.315,1761010.0,17270.0,618.289236
618.315,618.48,617.91,617.96,1501464.0,16804.0,618.287126
617.95,617.96,616.7,617.49,4190242.0,45201.0,617.288918
617.49,618.37,617.49,618.365,2391144.0,25162.0,617.996217
618.37,618.42,617.58,618.0999,2621869.0,26913.0,617.924
618.11,618.72,617.43,617.56,7736254.0,58201.0,617.926218
617.56,617.65,617.07,617.15,4812936.0,6194.0,617.48796
617.18,617.37,616.859,617.37,148780.0,1142.0,617.276279
617.37,617.55,617.36,617.46,116066.0,942.0,617.427958
617.42,617.6,617.32,617.45,158849.0,661.0,617.503974
617.45,617.6396,617.35,617.35,6304.0,216.0,617.493222
617.36,617.4,617.35,617.36,7019.0,183.0,617.354799
617.35,617.35,617.21,617.29,8551.0,134.0,617.233909
617.26,617.39,617.26,617.39,7613.0,171.0,617.32536
617.39,617.7,617.3,617.6,47758.0,458.0,617.549067
617.67,617.8,617.57,617.65,26067.0,270.0,617.667894
617.5413,618.0,617.5413,618.0,12874.0,265.0,617.827986
617.9799,618.06,617.9799,618.0,14548.0,149.0,618.025515
618.04,618.15,617.91,617.93,23890.0,195.0,618.043747
617.8601,617.92,617.8,617.85,21841.0,229.0,617.86639
